origin_CBG,SEI,SEI_std,SEI_quintile,SEI_grp_rb
130890201001,0.909313643625153,1.48647137156338,5,3
130890202001,0.289316386287615,0.530864825949251,4,2
130890202002,0.294509463497282,0.53886895583,4,2
130890203001,0.670441247290303,1.11829550819848,5,3
130890203002,0.763308225377103,1.26143209643477,5,3
130890203003,0.825885647977633,1.35788315962419,5,3
130890204001,0.393617372889673,0.6916247395317,4,2
130890204002,0.754749416364574,1.2482403382161,5,3
130890205001,-0.182257690027039,-0.195975928158928,3,2
130890205002,0.111006965747537,0.25603514340439,3,2
130890206001,-0.422772284625019,-0.5666829243488,2,2
130890206002,0.149625756210093,0.315558582440553,4,2
130890207001,0.279473625985344,0.515694103723557,4,2
130890207002,0.305701958015451,0.55612003379322,4,2
130890208011,0.220280843602178,0.424459812556892,4,2
130890208012,0.38226323392925,0.674124517745259,4,2
130890208021,0.345228042002751,0.617041891323622,4,2
130890208022,-0.530805838474785,-0.733195872564292,2,2
130890208023,0.494723776462707,0.84746081769889,5,3
130890208024,-0.0621291663545036,-0.010820909845775,3,2
130890209001,-0.108459534462189,-0.0822302628718532,3,2
130890209002,0.26023619495759,0.486043303186364,4,2
130890209003,-0.0508956570455963,0.00649338453015129,3,2
130890209004,-0.237286244549217,-0.280791862866279,3,2
130890215042,0.0237769617035824,0.121586866655049,3,2
130890215043,0.390246617949086,0.686429368992936,4,2
130890224011,0.425897091420737,0.741377718200239,4,2
130890224021,-0.134663319363215,-0.122618358262496,3,2
130890224022,-0.388423383483337,-0.513740698593478,3,2
130890236011,0.118065243395159,0.266914121078895,4,2
130890236012,-0.255495475392687,-0.308857890544117,3,2
130890237002,-0.337823824045739,-0.435751208105403,3,2
130890237004,-0.338388529228099,-0.436621592550202,3,2
130890238011,-0.0970648137554317,-0.0646674921273783,3,2
130890238013,0.222225413500323,0.427456993110644,4,2
131210001001,0.632717656933823,1.06015184797727,5,3
131210001002,1.10931811728377,1.7947398064933,5,3
131210001003,0.924256909451484,1.50950354221816,5,3
131210001004,0.819117266889805,1.34745100174898,5,3
131210002001,0.536278226730667,0.911509011792498,5,3
131210002002,0.441118388621023,0.764838420752044,4,2
131210002003,1.33149816277543,2.13718762100207,5,3
131210002004,1.54208335581057,2.46176420015981,5,3
131210002005,1.58956306018007,2.53494503401407,5,3
131210004001,0.883570583777759,1.44679339524467,5,3
131210004002,0.281190858352969,0.518340887191421,4,2
131210005001,0.265599193484046,0.494309334100772,4,2
131210005002,-0.0126165069025138,0.0654933333272809,3,2
131210005003,0.52568450029108,0.895180819678248,5,3
131210006001,0.210637292678841,0.409596133280506,4,2
131210007002,-0.00585211456153377,0.0759193433162629,3,2
131210010011,0.461848762441037,0.796790305507961,5,3
131210010012,0.57360310982499,0.96903814144121,5,3
131210010021,-0.226406940462891,-0.26402350772667,3,2
131210011001,0.893237060468624,1.46169241018303,5,3
131210011002,2.33497355258357,3,5,3
131210011003,1.52576736131455,2.43661623223886,5,3
131210012011,0.954795267142183,1.55657254801805,5,3
131210012012,0.696807797590933,1.15893447515254,5,3
131210012021,1.36961563837499,2.19593837958067,5,3
131210012022,0.503678989514506,0.861263556514892,5,3
131210013001,0.296475055806533,0.541898538387825,4,2
131210013002,0.362917879358711,0.644307373820751,4,2
131210013003,0.389465479339628,0.685225394040796,4,2
131210014001,0.482575865892444,0.828737149619567,5,3
131210014002,0.423867109625692,0.738248891632275,4,2
131210015001,0.524468165747262,0.893306073882242,5,3
131210015002,0.433712814838779,0.753424152871682,4,2
131210015003,0.185284878770097,0.370520262554316,4,2
131210015004,0.0931704780997564,0.22854362768353,3,2
131210016001,0.295956396668946,0.541099125066307,4,2
131210017001,0.622106973242887,1.04379751952098,5,3
131210018001,0.266147745195527,0.495154821076552,4,2
131210018002,-0.777614459153993,-1.113603899606,1,1
131210018003,0.283786219922287,0.522341137957894,4,2
131210019001,1.15348366694202,1.862812508178,5,3
131210019002,0.0510548015608222,0.163630411218022,3,2
131210021001,0.0242408193229379,0.122301813974643,3,2
131210023001,-0.518157082626874,-0.713700247802911,2,2
131210023002,-0.601846744058454,-0.842691767229437,2,2
131210023003,-0.97604692676067,-1.4194493895064,1,1
131210024001,-0.459306698399798,-0.622993697550087,2,2
131210024002,-0.661935747542691,-0.935307410878495,1,1
131210025001,-0.450339510820519,-0.609172502302696,2,2
131210025002,-0.620831829892976,-0.87195362617769,2,2
131210026001,-0.678109109054398,-0.960235537482701,1,1
131210028001,0.199615997617719,0.392608926358365,4,2
131210028002,-0.664022641696803,-0.938523956903614,1,1
131210029001,0.173087537693911,0.351720406855686,4,2
131210030001,0.803251903970152,1.32299759574575,5,3
131210030002,0.456131853360361,0.787978789531849,4,2
131210031001,0.402535828645516,0.705370824044481,4,2
131210031002,-0.310681655314973,-0.39391677449409,3,2
131210032001,0.487253058195491,0.835946142122342,5,3
131210035001,-0.38007809268971,-0.500878037649316,3,2
131210035002,-0.119739676844877,-0.0996164331633893,3,2
131210036001,-0.166523107596961,-0.171724095131057,3,2
131210037001,-0.698057392770764,-0.990981980741157,1,1
131210038001,-0.411610075936416,-0.549478526167838,3,2
131210039001,-0.575989647917208,-0.802838025893132,2,2
131210039002,-0.542376223749426,-0.751029396459552,2,2
131210040001,-0.542187853824118,-0.75073906044356,2,2
131210040002,-0.608938387492847,-0.853622171847949,2,2
131210040003,-0.583491901170834,-0.814401306586997,2,2
131210041001,-0.605454155422041,-0.848251898134806,2,2
131210041002,-0.0396890477423478,0.0237662177202732,3,2
131210041003,-0.341305844503505,-0.441118073042341,3,2
131210042001,-0.89919626143833,-1.3009988674312,1,1
131210042002,-0.644145672403624,-0.90788743111461,2,2
131210043002,-0.281936357529649,-0.349611425729734,3,2
131210044001,-0.598571570982728,-0.837643717754794,2,2
131210048001,-0.715747241527777,-1.01824748081082,1,1
131210049001,0.0644325504512675,0.184249638567817,3,2
131210049002,0.497946394264212,0.852427863324793,5,3
131210050001,0.0951201235877991,0.231548631283065,3,2
131210052001,0.680306887829865,1.13350149591005,5,3
131210052002,0.329276105948133,0.592455049481011,4,2
131210052003,0.524012666989383,0.89260401014019,5,3
131210053001,0.319454754468067,0.57731732483779,4,2
131210053002,0.388539862388598,0.683798733508564,4,2
131210053003,0.314559632203709,0.569772435207971,4,2
131210055011,-0.336342960029352,-0.433468740996917,3,2
131210055012,-0.441734875800785,-0.595910112106344,2,2
131210055021,-0.743258733516805,-1.06065115520322,1,1
131210057001,-0.721276580463559,-1.02676989347865,1,1
131210058001,-0.437693839602998,-0.58968163190588,2,2
131210060001,-0.186950694561485,-0.203209292175686,3,2
